0.879836	2.79765	-0.696775
0.881397	2.79656	-0.699138
0.882954	2.79547	-0.701503
0.884508	2.79438	-0.70387
0.886059	2.79328	-0.706239
0.887607	2.79219	-0.70861
0.889151	2.79109	-0.710984
0.890692	2.78999	-0.713359
0.89223	2.78889	-0.715737
0.893765	2.78779	-0.718117
0.895297	2.78669	-0.720499
0.896825	2.78559	-0.722883
0.898351	2.78448	-0.725269
0.899873	2.78338	-0.727657
0.901393	2.78227	-0.730048
0.902909	2.78116	-0.73244
0.904422	2.78005	-0.734835
0.905932	2.77894	-0.737232
0.90744	2.77783	-0.739631
0.908944	2.77671	-0.742033
0.910445	2.7756	-0.744436
0.911943	2.77448	-0.746842
0.913439	2.77336	-0.74925
0.914931	2.77224	-0.75166
0.916421	2.77112	-0.754072
0.917907	2.77	-0.756487
0.919391	2.76887	-0.758903
0.920872	2.76775	-0.761322
0.92235	2.76662	-0.763743
0.923825	2.76549	-0.766166
0.925298	2.76436	-0.768592
0.926767	2.76323	-0.771019
0.928234	2.7621	-0.773449
0.929698	2.76096	-0.775881
0.931159	2.75983	-0.778315
0.932618	2.75869	-0.780752
0.934074	2.75755	-0.783191
0.935527	2.75641	-0.785632
0.936977	2.75527	-0.788075
0.938425	2.75413	-0.79052
0.93987	2.75299	-0.792968
0.941312	2.75184	-0.795418
0.942752	2.75069	-0.79787
0.944189	2.74955	-0.800324
0.945623	2.7484	-0.802781
0.947055	2.74724	-0.805239
0.948484	2.74609	-0.8077
0.94991	2.74494	-0.810164
0.951334	2.74378	-0.812629
0.952756	2.74263	-0.815097
0.954175	2.74147	-0.817567
0.955591	2.74031	-0.82004
0.957005	2.73915	-0.822515
0.958416	2.73798	-0.824991
0.959825	2.73682	-0.827471
0.961231	2.73565	-0.829952
0.962635	2.73449	-0.832436
0.964036	2.73332	-0.834922
0.965435	2.73215	-0.83741
0.966832	2.73098	-0.839901
0.968226	2.72981	-0.842394
0.969618	2.72863	-0.844889
0.971007	2.72746	-0.847387
0.972394	2.72628	-0.849887
0.973778	2.7251	-0.852389
0.97516	2.72392	-0.854894
0.97654	2.72274	-0.8574
0.977918	2.72156	-0.85991
0.979293	2.72037	-0.862421
0.980666	2.71919	-0.864935
0.982036	2.718	-0.867451
0.983404	2.71681	-0.869969
0.98477	2.71562	-0.87249
0.986134	2.71443	-0.875013
0.987495	2.71324	-0.877539
0.988854	2.71204	-0.880067
0.990211	2.71085	-0.882597
0.991566	2.70965	-0.885129
0.992918	2.70845	-0.887664
0.994268	2.70725	-0.890201
0.995617	2.70605	-0.892741
0.996962	2.70485	-0.895283
0.998306	2.70364	-0.897827
0.999648	2.70243	-0.900374
1.00099	2.70123	-0.902923
1.00232	2.70002	-0.905475
1.00366	2.69881	-0.908029
1.00499	2.69759	-0.910585
1.00632	2.69638	-0.913144
1.00765	2.69517	-0.915705
1.00898	2.69395	-0.918268
1.0103	2.69273	-0.920834
1.01163	2.69151	-0.923402
1.01295	2.69029	-0.925973
1.01426	2.68907	-0.928546
1.01558	2.68784	-0.931122
1.0169	2.68662	-0.9337
1.01821	2.68539	-0.93628
1.01952	2.68416	-0.938863
1.02083	2.68293	-0.941448
1.02213	2.6817	-0.944036
1.02344	2.68047	-0.946626
1.02474	2.67923	-0.949218
1.02604	2.678	-0.951813
1.02734	2.67676	-0.954411
1.02864	2.67552	-0.957011
1.02993	2.67428	-0.959613
1.03122	2.67304	-0.962218
1.03251	2.67179	-0.964825
1.0338	2.67055	-0.967435
1.03509	2.6693	-0.970047
1.03637	2.66805	-0.972662
1.03766	2.6668	-0.975279
1.03894	2.66555	-0.977899
1.04022	2.6643	-0.980521
1.0415	2.66305	-0.983146
1.04277	2.66179	-0.985773
1.04405	2.66053	-0.988403
1.04532	2.65927	-0.991035
1.04659	2.65801	-0.993669
1.04786	2.65675	-0.996307
1.04912	2.65549	-0.998946
1.05039	2.65422	-1.00159
1.05165	2.65295	-1.00423
1.05291	2.65168	-1.00688
1.05417	2.65041	-1.00953
1.05543	2.64914	-1.01218
1.05669	2.64787	-1.01484
1.05794	2.6466	-1.0175
1.0592	2.64532	-1.02016
1.06045	2.64404	-1.02282
1.0617	2.64276	-1.02548
1.06294	2.64148	-1.02815
1.06419	2.6402	-1.03082
1.06543	2.63891	-1.03349
1.06668	2.63763	-1.03617
1.06792	2.63634	-1.03885
1.06916	2.63505	-1.04153
1.0704	2.63376	-1.04421
1.07163	2.63247	-1.0469
1.07287	2.63117	-1.04959
1.0741	2.62988	-1.05228
1.07533	2.62858	-1.05497
1.07656	2.62728	-1.05767
1.07779	2.62598	-1.06037
1.07901	2.62468	-1.06307
1.08024	2.62337	-1.06577
1.08146	2.62207	-1.06848
1.08268	2.62076	-1.07119
1.0839	2.61945	-1.0739
1.08512	2.61814	-1.07662
1.08634	2.61683	-1.07933
1.08756	2.61552	-1.08205
1.08877	2.6142	-1.08478
1.08998	2.61288	-1.0875
1.09119	2.61157	-1.09023
1.0924	2.61025	-1.09296
1.09361	2.60892	-1.09569
1.09482	2.6076	-1.09843
1.09602	2.60627	-1.10117
1.09723	2.60495	-1.10391
1.09843	2.60362	-1.10666
1.09963	2.60229	-1.1094
1.10083	2.60096	-1.11215
1.10203	2.59962	-1.1149
1.10322	2.59829	-1.11766
1.10442	2.59695	-1.12042
1.10561	2.59561	-1.12318
1.1068	2.59427	-1.12594
1.10799	2.59293	-1.12871
1.10918	2.59158	-1.13148
1.11037	2.59024	-1.13425
1.11156	2.58889	-1.13702
1.11274	2.58754	-1.1398
1.11393	2.58619	-1.14258
1.11511	2.58484	-1.14536
1.11629	2.58348	-1.14815
1.11747	2.58213	-1.15094
1.11865	2.58077	-1.15373
1.11983	2.57941	-1.15652
1.121	2.57805	-1.15932
1.12218	2.57668	-1.16212
1.12335	2.57532	-1.16492
1.12452	2.57395	-1.16773
1.12569	2.57258	-1.17054
1.12686	2.57121	-1.17335
1.12803	2.56984	-1.17616
1.1292	2.56847	-1.17898
1.13036	2.56709	-1.1818
1.13153	2.56571	-1.18462
1.13269	2.56433	-1.18745
1.13385	2.56295	-1.19027
1.13501	2.56157	-1.19311
1.13617	2.56018	-1.19594
1.13733	2.5588	-1.19878
1.13849	2.55741	-1.20162
1.13964	2.55602	-1.20446
1.1408	2.55463	-1.20731
1.14195	2.55323	-1.21015
1.1431	2.55184	-1.21301
1.14426	2.55044	-1.21586
1.1454	2.54904	-1.21872
1.14655	2.54764	-1.22158
1.1477	2.54623	-1.22444
1.14885	2.54483	-1.22731
1.14999	2.54342	-1.23018
1.15114	2.54201	-1.23305
1.15228	2.5406	-1.23593
1.15342	2.53919	-1.2388
1.15456	2.53777	-1.24169
1.1557	2.53636	-1.24457
1.15684	2.53494	-1.24746
1.15798	2.53352	-1.25035
1.15911	2.53209	-1.25324
1.16025	2.53067	-1.25614
1.16138	2.52924	-1.25904
1.16252	2.52781	-1.26194
1.16365	2.52638	-1.26485
1.16478	2.52495	-1.26776
1.16591	2.52352	-1.27067
1.16704	2.52208	-1.27358
1.16817	2.52064	-1.2765
1.16929	2.5192	-1.27942
1.17042	2.51776	-1.28235
1.17154	2.51632	-1.28527
1.17267	2.51487	-1.28821
1.17379	2.51342	-1.29114
1.17491	2.51197	-1.29408
1.17603	2.51052	-1.29702
1.17715	2.50907	-1.29996
1.17827	2.50761	-1.30291
1.17939	2.50615	-1.30586
1.18051	2.50469	-1.30881
1.18162	2.50323	-1.31176
1.18274	2.50177	-1.31472
1.18385	2.5003	-1.31769
1.18496	2.49883	-1.32065
1.18608	2.49736	-1.32362
1.18719	2.49589	-1.32659
1.1883	2.49441	-1.32957
1.18941	2.49294	-1.33255
1.19052	2.49146	-1.33553
1.19162	2.48998	-1.33851
1.19273	2.4885	-1.3415
1.19384	2.48701	-1.34449
1.19494	2.48552	-1.34749
1.19605	2.48403	-1.35049
1.19715	2.48254	-1.35349
1.19825	2.48105	-1.35649
1.19935	2.47955	-1.3595
1.20045	2.47805	-1.36251
1.20155	2.47655	-1.36553
1.20265	2.47505	-1.36855
1.20375	2.47355	-1.37157
1.20485	2.47204	-1.37459
1.20594	2.47053	-1.37762
1.20704	2.46902	-1.38066
1.20813	2.46751	-1.38369
1.20923	2.46599	-1.38673
1.21032	2.46447	-1.38977
1.21141	2.46295	-1.39282
1.21251	2.46143	-1.39587
1.2136	2.45991	-1.39892
1.21469	2.45838	-1.40198
1.21578	2.45685	-1.40504
1.21687	2.45532	-1.4081
1.21795	2.45379	-1.41117
1.21904	2.45225	-1.41424
1.22013	2.45071	-1.41731
1.22121	2.44917	-1.42039
1.2223	2.44763	-1.42347
1.22338	2.44608	-1.42655
1.22447	2.44454	-1.42964
1.22555	2.44299	-1.43273
1.22663	2.44144	-1.43583
1.22771	2.43988	-1.43893
1.22879	2.43832	-1.44203
1.22987	2.43677	-1.44513
1.23095	2.4352	-1.44824
1.23203	2.43364	-1.45136
1.23311	2.43207	-1.45447
1.23419	2.4305	-1.45759
1.23526	2.42893	-1.46072
1.23634	2.42736	-1.46385
1.23742	2.42578	-1.46698
1.23849	2.4242	-1.47011
1.23956	2.42262	-1.47325
1.24064	2.42104	-1.4764
1.24171	2.41945	-1.47954
1.24278	2.41787	-1.48269
1.24386	2.41628	-1.48585
1.24493	2.41468	-1.48901
1.246	2.41309	-1.49217
1.24707	2.41149	-1.49533
1.24814	2.40989	-1.4985
1.24921	2.40828	-1.50168
1.25027	2.40668	-1.50485
1.25134	2.40507	-1.50803
1.25241	2.40346	-1.51122
1.25348	2.40184	-1.51441
1.25454	2.40023	-1.5176
1.25561	2.39861	-1.5208
1.25667	2.39699	-1.524
1.25774	2.39536	-1.5272
1.2588	2.39373	-1.53041
1.25987	2.39211	-1.53362
1.26093	2.39047	-1.53684
1.26199	2.38884	-1.54006
1.26305	2.3872	-1.54329
1.26412	2.38556	-1.54651
1.26518	2.38392	-1.54975
1.26624	2.38227	-1.55298
1.2673	2.38062	-1.55622
1.26836	2.37897	-1.55947
1.26942	2.37732	-1.56272
1.27048	2.37566	-1.56597
1.27153	2.374	-1.56923
1.27259	2.37234	-1.57249
1.27365	2.37068	-1.57576
1.27471	2.36901	-1.57903
1.27576	2.36734	-1.5823
1.27682	2.36566	-1.58558
1.27788	2.36399	-1.58886
1.27893	2.36231	-1.59215
1.27999	2.36063	-1.59544
1.28104	2.35894	-1.59873
1.2821	2.35725	-1.60203
1.28315	2.35556	-1.60534
1.28421	2.35387	-1.60865
1.28526	2.35217	-1.61196
1.28631	2.35047	-1.61528
1.28737	2.34877	-1.6186
1.28842	2.34706	-1.62192
1.28947	2.34536	-1.62525
1.29052	2.34364	-1.62859
1.29157	2.34193	-1.63193
