# phi u uprime x y
0.120577	0.939927	-0.495238	1.05619	0.127972
0.121076	0.93968	-0.495203	1.0564	0.128533
0.121575	0.939433	-0.495169	1.05661	0.129094
0.122074	0.939186	-0.495134	1.05683	0.129656
0.122573	0.938939	-0.495099	1.05704	0.130217
0.123072	0.938692	-0.495064	1.05725	0.130779
0.123571	0.938445	-0.495029	1.05747	0.131341
0.12407	0.938198	-0.494994	1.05768	0.131903
0.124568	0.937951	-0.494959	1.05789	0.132466
0.125067	0.937704	-0.494924	1.0581	0.133029
0.125566	0.937457	-0.494888	1.05832	0.133592
0.126065	0.93721	-0.494852	1.05853	0.134155
0.126564	0.936964	-0.494817	1.05874	0.134718
0.127062	0.936717	-0.494781	1.05895	0.135282
0.127561	0.93647	-0.494745	1.05916	0.135845
0.128059	0.936224	-0.494709	1.05937	0.136409
0.128558	0.935977	-0.494672	1.05959	0.136974
0.129056	0.93573	-0.494636	1.0598	0.137538
0.129555	0.935484	-0.4946	1.06001	0.138103
0.130053	0.935237	-0.494563	1.06022	0.138667
0.130552	0.934991	-0.494526	1.06043	0.139232
0.13105	0.934744	-0.49449	1.06064	0.139798
0.131548	0.934498	-0.494453	1.06085	0.140363
0.132047	0.934252	-0.494416	1.06106	0.140929
0.132545	0.934005	-0.494378	1.06127	0.141495
0.133043	0.933759	-0.494341	1.06148	0.142061
0.133541	0.933513	-0.494304	1.06169	0.142627
0.134039	0.933267	-0.494266	1.06189	0.143194
0.134537	0.933021	-0.494229	1.0621	0.143761
0.135035	0.932774	-0.494191	1.06231	0.144328
0.135533	0.932528	-0.494153	1.06252	0.144895
0.136031	0.932282	-0.494115	1.06273	0.145462
0.136529	0.932036	-0.494077	1.06294	0.14603
0.137027	0.93179	-0.494039	1.06314	0.146598
0.137525	0.931544	-0.494	1.06335	0.147166
0.138022	0.931298	-0.493962	1.06356	0.147734
0.13852	0.931053	-0.493923	1.06377	0.148303
0.139018	0.930807	-0.493885	1.06397	0.148871
0.139516	0.930561	-0.493846	1.06418	0.14944
0.140013	0.930315	-0.493807	1.06439	0.15001
0.140511	0.93007	-0.493768	1.06459	0.150579
0.141008	0.929824	-0.493729	1.0648	0.151148
0.141506	0.929578	-0.493689	1.065	0.151718
0.142003	0.929333	-0.49365	1.06521	0.152288
0.142501	0.929087	-0.49361	1.06542	0.152859
0.142998	0.928842	-0.493571	1.06562	0.153429
0.143495	0.928596	-0.493531	1.06583	0.154
0.143993	0.928351	-0.493491	1.06603	0.15457
0.14449	0.928105	-0.493451	1.06624	0.155142
0.144987	0.92786	-0.493411	1.06644	0.155713
0.145484	0.927615	-0.493371	1.06665	0.156284
0.145981	0.92737	-0.493331	1.06685	0.156856
